D-q401_soilTexture,D-q402_drainClass,D-q403_soilPerception,D-q409_varType,D-q421_seedSource,E-q5105_statSHC,E-q5101_FYM,E-q5104_applyMineralFert,G-q5301_irrigAvail,G-q5305_irrigTimes,I-q5502_droughtSeverity,I-q5505_weedSeverity,I-q5506_insectSeverity,I-q5507_insecticides,I-q5509_diseaseSeverity,I-q5510_pesticides,I-q5512_lodgingPercent,J-herbAppTimes,J-manualWeedTimes,L-cropDurationDays,L-q602_harvestMethod,L-q604_threshing,L-tonPerHectare,D-q410_varName,q415_seedingSowingTransDate,F-q5287_fertOnTime,A-q102_state
2,4,2,2,4,0,0,1,1,3,0,3,0,0,0,0,0,0,1,156,1,2,4.13,4,1,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,0,1,143,1,2,2.63,5,1,2,2
2,4,2,2,2,0,0,1,1,3,0,1,0,0,1,0,0,1,1,151,1,2,2.63,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,146,1,2,3.0,5,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,1,151,1,2,3.38,1,1,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,151,1,2,2.25,5,2,2,2
1,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,146,3,0,2.25,0,2,2,2
2,2,2,2,2,0,0,1,1,3,0,2,0,0,0,0,10,1,0,146,1,2,2.25,5,1,2,2
3,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,0,1,151,1,2,2.25,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,0,1,141,1,2,3.38,4,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,1,151,1,2,3.0,4,2,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,146,1,2,3.0,4,2,2,2
2,3,2,2,2,0,0,1,1,3,0,2,0,0,0,0,0,0,1,141,1,1,2.25,0,2,2,2
2,2,2,2,2,0,0,1,1,2,0,2,0,0,0,0,0,0,1,132,1,2,1.5,5,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,1,141,1,1,3.0,4,2,2,2
2,3,2,2,2,0,0,1,1,4,0,2,0,0,0,0,0,1,0,161,3,0,3.75,1,1,2,2
1,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,161,1,2,2.25,5,1,2,2
2,3,2,2,4,0,1,1,1,3,0,2,0,0,0,0,0,1,0,166,1,2,4.13,1,1,2,2
2,2,2,2,4,0,0,1,1,4,0,3,0,0,0,0,10,1,0,143,1,1,3.75,4,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,166,1,2,3.38,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,0,1,146,1,2,2.25,4,2,2,2
2,3,2,2,4,0,0,1,1,4,0,2,0,0,0,0,5,0,1,138,1,2,3.0,4,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,1,156,1,2,3.75,4,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,144,3,0,3.6,1,1,2,2
2,4,2,2,2,0,0,1,1,2,0,2,0,0,0,0,0,1,0,137,1,2,3.2,3,2,2,2
2,4,2,2,4,0,1,1,1,3,1,3,0,0,0,0,10,0,1,154,1,1,3.47,5,1,2,2
2,4,2,2,2,0,0,1,1,3,0,2,0,0,0,0,10,1,1,154,1,2,2.8,3,1,2,2
2,3,2,2,1,0,0,1,1,3,0,2,0,0,0,0,10,1,0,163,1,2,3.6,1,1,2,2
2,4,2,2,4,0,0,1,1,4,0,2,0,0,0,0,0,1,0,143,1,2,3.6,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,135,1,2,3.2,5,2,2,2
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,0,0,1,158,1,2,3.0,5,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,0,1,151,1,2,2.63,4,1,2,2
2,3,2,2,3,0,0,1,1,3,0,0,0,0,0,0,0,0,1,143,3,0,2.8,5,1,2,2
2,4,2,2,4,0,0,1,1,4,0,2,0,0,0,0,0,0,1,135,1,1,3.2,0,2,2,2
2,2,2,2,4,0,1,1,1,3,2,1,0,0,0,0,10,0,1,120,1,2,2.8,5,2,2,2
1,4,2,2,4,0,0,1,1,4,1,2,0,0,0,0,0,0,1,146,1,2,2.88,6,1,2,2
2,3,2,2,4,0,0,1,1,4,0,2,0,0,0,0,0,0,1,141,1,1,3.73,0,1,2,2
2,2,2,2,4,0,0,1,1,4,1,2,0,0,1,0,0,0,1,136,1,1,2.67,3,2,2,2
2,1,2,2,4,0,0,1,1,3,1,1,0,0,0,0,0,1,1,126,3,0,3.28,5,2,2,2
3,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,151,1,2,2.25,4,1,2,2
2,3,2,1,2,0,0,1,1,2,0,2,0,0,0,0,0,1,1,136,1,2,1.88,0,2,2,2
3,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,151,1,2,2.25,4,2,2,2
2,3,2,2,2,0,0,1,1,3,0,2,0,0,0,0,0,1,0,146,1,2,3.0,4,1,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,1,146,1,2,3.0,4,1,2,2
3,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,151,1,2,2.63,5,2,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,146,1,2,2.25,3,2,2,2
2,3,2,2,5,0,0,1,1,2,0,2,0,0,0,0,20,1,1,151,1,2,3.0,4,1,2,2
3,2,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,151,1,2,2.63,5,1,2,2
2,3,2,2,2,0,0,1,1,3,0,2,0,0,0,0,20,1,0,151,3,0,2.4,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,151,1,2,2.63,5,2,2,2
3,3,2,2,2,0,0,1,1,3,0,2,0,0,0,0,10,1,1,138,1,2,3.38,5,2,2,2
2,2,2,2,4,0,0,1,1,3,0,1,0,0,0,0,0,1,0,156,1,2,3.0,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,156,1,2,2.25,4,1,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,134,1,2,2.63,4,2,2,2
2,3,2,2,2,0,0,1,1,3,0,2,0,0,0,0,5,1,1,151,1,2,2.63,5,2,2,2
2,2,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,151,1,2,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,146,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,10,1,0,151,3,0,3.0,1,1,2,2
2,2,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,1,141,1,2,2.25,5,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,146,1,2,2.25,5,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,161,1,2,2.63,0,1,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,0,1,151,1,2,3.38,0,2,2,2
2,2,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,0,1,146,1,2,3.15,4,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,0,1,146,1,2,3.0,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,1,156,1,2,3.0,1,1,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,156,1,2,3.0,1,1,2,2
2,3,2,2,5,0,0,1,1,3,0,2,0,0,0,0,0,0,1,146,1,2,2.25,4,2,2,2
2,3,2,2,5,0,0,1,1,2,0,2,0,0,0,0,0,0,1,161,1,2,2.25,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,1,161,3,0,2.63,1,1,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,146,1,2,3.15,5,2,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,0,1,151,3,0,2.25,5,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,1,146,1,2,2.25,5,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,20,1,1,156,1,2,2.63,1,1,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,1,146,1,2,2.25,0,2,2,2
2,2,2,2,5,0,0,1,1,3,0,2,0,0,0,0,0,1,0,152,1,2,2.25,0,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,156,1,1,3.0,5,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,146,1,2,2.25,4,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,151,1,2,2.25,4,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,0,151,1,2,3.0,4,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,136,1,2,2.25,0,2,2,2
2,2,2,2,5,0,0,1,1,2,0,2,0,0,0,0,0,1,0,136,1,2,2.25,1,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,10,1,0,156,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,1,1,0,1,0,5,1,0,140,3,0,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,3,0,1,1,0,0,0,0,0,1,141,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,1,0,0,0,0,1,0,139,3,0,3.33,1,2,2,2
2,3,3,2,4,0,0,1,1,4,0,2,0,0,0,0,5,1,0,150,3,0,5.25,5,2,2,2
2,4,2,2,3,0,0,1,1,3,0,2,0,0,0,0,10,1,0,157,2,2,3.38,5,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,151,3,0,3.0,1,1,2,2
2,4,2,2,4,0,0,1,1,3,0,3,0,0,0,0,5,1,0,156,3,0,4.09,1,1,2,2
2,4,2,2,4,0,0,1,1,2,1,2,0,0,0,0,0,1,0,151,3,0,3.75,1,1,2,2
2,3,2,2,3,0,0,1,1,3,0,2,0,0,0,0,10,1,0,151,1,2,3.38,4,1,2,2
2,3,2,2,4,0,0,1,1,2,1,2,1,0,1,0,5,1,0,143,3,0,2.34,4,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,139,1,2,3.38,1,2,2,2
2,4,2,2,4,0,0,1,1,3,0,3,0,0,0,0,10,1,0,150,3,0,3.75,5,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,10,1,0,141,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,10,1,0,141,3,0,3.38,1,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,146,1,2,3.52,1,1,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,153,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,1,2,1,0,0,0,5,1,0,151,3,0,2.5,1,1,2,2
2,3,2,2,4,0,0,1,1,3,1,2,1,0,0,0,5,1,0,154,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,2,0,1,0,5,1,0,135,3,0,3.0,4,2,2,2
2,2,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,0,1,138,1,1,2.63,4,2,2,2
2,4,2,2,3,0,0,1,1,2,1,2,1,0,0,0,5,0,1,145,1,1,3.15,4,2,2,2
2,3,2,2,4,0,0,1,1,2,1,2,1,0,0,0,5,1,1,139,1,1,3.0,4,2,2,2
2,4,2,2,4,0,0,1,1,3,0,1,1,0,0,0,5,1,0,133,1,2,4.5,1,2,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,1,132,1,2,3.38,1,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,149,3,0,4.0,1,1,2,2
2,4,2,2,3,0,0,1,1,3,0,3,0,0,0,0,10,1,0,151,3,0,3.38,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,10,1,0,141,1,2,3.13,1,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,152,1,2,3.38,5,1,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,1,0,0,1,0,133,1,2,3.0,1,2,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,1,135,1,2,3.75,1,2,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,0,151,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,2,0,3,0,0,0,0,10,1,0,141,3,0,3.0,1,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,10,1,0,148,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,144,3,0,3.38,1,2,2,2
1,4,2,2,4,0,0,1,1,2,1,2,0,0,0,0,0,0,1,137,1,2,3.5,4,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,0,1,146,1,2,3.0,4,2,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,0,1,147,1,2,2.63,4,1,2,2
2,4,2,2,4,0,0,1,1,2,1,2,0,0,0,0,5,1,0,159,1,2,3.45,0,1,2,2
2,4,2,2,4,0,0,1,1,2,1,2,0,0,0,0,5,1,1,148,1,2,3.38,0,1,2,2
2,4,2,2,4,0,0,1,1,3,0,2,0,0,0,0,5,1,0,151,1,2,3.38,5,1,2,2
2,3,2,2,3,0,0,1,1,2,2,2,0,0,1,0,0,1,1,161,3,0,2.7,0,1,2,2
2,3,2,2,3,0,0,1,1,2,0,2,2,0,0,0,0,1,0,156,3,0,2.25,5,1,2,2
2,3,2,2,4,0,0,1,1,3,0,2,2,0,0,0,5,1,0,138,1,2,3.41,1,2,2,2
2,4,1,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,0,137,1,2,2.19,4,2,2,2
2,3,2,2,4,0,0,1,1,2,0,2,0,0,0,0,5,1,0,136,1,2,2.84,0,2,2,2
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,10,1,0,138,1,2,3.38,1,2,2,2
2,3,2,2,3,0,0,1,1,3,0,3,0,0,0,0,5,1,0,141,3,0,3.3,4,2,2,2
2,3,2,2,3,0,0,1,1,3,0,3,0,0,0,0,10,1,0,148,3,0,3.5,4,2,2,2
2,3,2,2,3,0,0,1,1,3,0,3,0,0,0,0,10,1,0,152,3,0,3.6,4,1,2,2
2,3,2,2,3,0,0,1,1,2,2,1,0,0,0,0,5,0,0,135,3,0,3.2,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,141,1,2,3.2,0,2,2,1
1,3,2,2,3,0,0,1,1,2,2,1,0,0,0,0,0,1,0,149,1,2,2.4,3,2,2,1
2,3,2,2,4,0,0,1,1,2,2,2,2,0,0,0,20,0,0,161,1,2,2.67,2,1,2,1
2,3,2,2,3,0,0,1,1,2,2,0,0,0,0,0,5,0,0,119,1,2,2.4,3,3,2,1
2,3,2,2,1,0,0,1,1,2,2,2,2,0,2,0,5,0,0,150,3,0,2.5,1,2,2,1
1,2,2,2,3,0,0,1,1,2,1,1,0,0,0,0,10,0,0,140,1,2,3.2,0,2,2,1
1,4,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,0,1,140,1,2,2.8,0,2,2,1
1,2,2,2,4,0,0,1,1,2,2,1,0,0,0,0,5,0,1,145,3,0,4.0,0,2,2,1
2,2,2,2,3,0,0,1,1,2,2,0,0,0,0,0,5,1,0,156,3,0,4.0,3,2,2,1
2,3,2,2,1,0,0,1,1,2,2,2,2,0,2,0,5,1,0,151,3,0,2.4,1,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,1,0,142,1,2,3.2,3,2,2,1
1,4,2,2,4,0,0,1,1,3,3,2,0,0,0,0,5,1,0,142,1,2,2.8,1,2,2,1
1,3,2,2,3,0,0,1,1,2,2,2,0,0,2,0,0,1,1,154,3,0,4.0,0,2,2,1
1,4,2,2,3,0,0,1,1,2,2,2,0,0,0,0,0,0,1,134,1,2,2.4,3,3,2,1
1,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,20,0,0,140,1,2,2.8,0,2,1,1
1,4,2,2,3,0,0,1,1,2,2,1,0,0,0,0,0,1,0,150,1,2,2.4,1,2,2,1
3,4,2,2,3,0,0,1,1,2,2,1,0,0,0,0,0,1,0,137,3,0,2.4,3,2,2,1
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,5,0,0,150,1,2,2.8,3,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,0,0,0,157,1,2,3.2,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,10,1,0,148,1,2,3.2,0,2,2,1
3,4,2,2,3,0,0,1,1,4,1,2,0,0,0,0,0,1,0,160,3,0,3.2,1,1,2,1
1,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,140,1,2,4.0,0,2,2,1
2,4,2,2,3,0,0,1,1,2,2,1,0,0,0,0,0,1,0,150,1,2,4.8,1,2,2,1
2,3,2,2,4,0,0,1,1,3,2,3,0,0,0,0,20,0,0,139,1,2,2.0,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,0,0,131,1,2,2.4,1,3,2,1
1,4,2,2,3,0,0,1,1,2,2,3,0,0,0,0,5,1,1,149,1,2,2.4,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,1,2,0,2,0,0,1,0,152,3,0,4.4,1,2,2,1
2,2,2,2,3,0,0,1,1,2,2,3,0,0,0,0,5,0,1,145,1,2,3.2,0,2,2,1
1,4,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,1,0,150,1,2,3.2,0,2,2,1
2,3,2,2,3,0,1,1,1,2,3,2,0,0,0,0,5,0,0,150,1,2,2.6,3,2,2,1
1,4,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,145,3,0,4.0,0,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,2,0,0,0,0,1,0,154,3,0,4.0,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,1,0,0,0,0,5,1,1,147,1,2,4.0,0,2,2,1
1,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,5,1,0,145,1,2,3.2,0,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,0,0,142,1,2,2.2,1,2,2,1
2,4,2,2,3,0,0,1,1,2,0,2,0,0,0,0,5,1,0,141,1,2,4.0,0,2,2,1
1,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,0,1,129,1,2,3.2,6,3,2,1
1,3,2,2,3,0,0,1,1,2,1,3,0,0,0,0,5,0,0,146,1,2,2.8,3,2,2,1
1,4,2,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,145,3,0,3.2,1,2,2,1
1,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,0,0,147,1,2,3.2,3,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,0,0,127,1,2,2.4,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,0,0,119,1,2,2.4,1,3,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,0,0,146,1,2,2.8,0,1,2,1
2,2,2,2,3,0,0,1,1,3,2,3,0,0,0,0,10,0,1,169,1,2,3.2,0,1,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,0,119,3,0,2.0,0,1,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,0,1,0,136,1,2,2.0,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,2,0,0,0,0,1,0,146,1,2,4.0,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,124,3,0,3.2,0,3,2,1
2,3,2,2,3,0,0,1,1,1,2,2,2,0,0,0,0,1,0,113,1,2,1.6,5,3,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,0,1,0,110,1,2,2.8,5,3,2,1
2,2,2,2,3,0,0,1,1,3,2,3,0,0,0,0,0,0,0,148,1,2,3.2,5,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,0,0,130,1,2,3.2,0,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,0,0,0,140,1,2,2.4,3,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,0,0,129,3,0,2.8,0,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,10,0,0,163,1,2,3.2,0,1,2,1
2,2,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,0,0,147,1,2,3.2,0,2,2,1
2,2,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,148,1,2,4.0,1,2,2,1
2,4,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,152,3,0,4.8,1,1,2,1
2,2,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,1,0,134,3,0,3.2,1,3,2,1
2,3,2,2,3,0,0,1,1,3,2,2,2,0,0,0,0,1,0,153,1,2,3.2,1,2,2,1
2,2,2,2,3,0,0,1,1,3,2,1,0,0,0,0,0,0,0,149,1,2,3.0,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,0,0,142,1,2,3.0,1,2,2,1
2,2,2,2,3,0,0,1,1,3,2,2,0,0,0,0,0,1,0,148,1,2,3.2,5,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,145,3,0,3.0,1,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,2,0,0,0,5,0,0,118,3,0,2.25,5,3,2,1
2,3,2,2,3,0,0,1,1,2,2,0,0,0,0,0,5,1,0,136,1,2,2.25,1,2,2,1
2,3,3,2,3,0,0,1,1,3,1,2,0,0,0,0,5,1,0,160,3,0,3.2,1,1,2,1
2,3,3,2,4,0,0,1,1,2,2,2,2,0,0,0,5,1,0,113,3,0,2.8,0,3,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,0,163,1,2,3.2,1,1,2,1
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,0,113,1,2,3.0,0,3,2,1
2,3,2,2,3,0,0,1,1,3,2,2,1,0,0,0,0,1,0,140,1,2,3.0,1,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,0,0,149,3,0,3.0,0,1,2,1
2,3,2,2,3,0,0,1,1,2,2,1,0,0,0,0,0,1,0,159,1,2,3.2,1,1,2,1
2,3,2,2,4,0,0,1,1,2,2,2,1,0,0,0,0,1,0,121,3,0,3.75,1,3,2,1
1,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,146,3,0,3.0,1,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,5,1,0,120,3,0,3.75,1,3,2,1
2,3,2,2,3,0,0,1,1,2,2,1,0,0,0,0,5,1,0,154,1,2,2.67,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,133,1,2,2.4,1,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,2,0,0,0,0,1,0,113,3,0,2.0,3,3,2,1
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,0,0,125,3,0,3.2,0,3,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,0,0,134,1,2,2.4,1,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,2,0,0,0,5,1,0,120,3,0,2.0,0,3,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,0,1,0,153,1,2,3.2,3,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,5,1,0,154,3,0,5.2,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,1,0,0,0,0,1,0,154,1,2,3.2,3,2,2,1
2,2,2,2,3,0,0,1,1,3,2,1,0,0,0,0,0,1,0,130,1,2,4.0,0,3,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,1,0,127,1,2,2.8,0,2,2,1
2,3,2,2,4,0,0,1,1,3,2,3,0,0,0,0,10,1,0,148,3,0,4.0,1,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,0,0,125,1,2,2.4,0,2,2,1
2,2,2,2,3,0,0,1,1,3,2,3,2,0,0,0,10,0,0,149,3,0,3.2,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,118,1,2,2.4,3,3,2,1
2,3,2,2,3,0,0,1,1,3,2,1,0,0,0,0,0,1,0,157,1,2,4.0,1,1,2,1
2,3,2,2,3,0,0,1,1,2,0,1,0,0,0,0,5,0,0,141,1,2,2.4,3,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,0,1,0,125,1,2,2.4,1,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,2,0,0,0,0,1,0,152,1,2,3.2,3,2,2,1
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,1,0,134,3,0,2.4,0,2,2,1
2,3,2,2,4,0,0,1,1,2,2,3,0,0,0,0,5,1,0,155,1,2,2.4,0,1,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,1,0,135,1,2,4.0,1,2,2,1
2,2,2,2,3,0,0,1,1,3,2,3,2,0,0,0,0,1,0,138,1,2,3.2,3,3,2,1
2,3,2,2,3,0,0,1,1,3,2,1,2,0,0,0,0,1,0,147,3,0,4.8,1,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,146,3,0,4.0,0,1,2,1
2,3,2,2,3,0,0,1,1,2,2,1,0,0,0,0,5,1,0,154,3,0,3.6,3,2,2,1
2,3,2,2,4,0,0,1,1,3,2,3,0,0,0,0,10,0,0,132,1,2,3.6,5,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,10,0,0,171,1,2,3.2,3,1,2,1
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,1,0,127,1,2,2.4,0,2,2,1
2,3,2,2,3,0,0,1,1,2,2,2,2,0,0,0,5,1,0,132,3,0,3.2,0,2,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,5,1,0,131,1,2,3.2,1,2,2,1
2,3,3,2,4,0,0,1,1,3,2,2,2,0,0,0,0,1,0,147,3,0,4.8,1,2,2,1
2,3,2,2,4,0,0,1,1,4,2,2,0,0,0,0,5,1,0,163,1,2,3.2,0,1,2,1
2,3,2,2,4,0,0,1,1,2,2,3,0,0,0,0,5,1,0,131,1,2,3.2,3,3,2,1
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,10,1,0,132,1,2,3.2,3,2,2,1
2,3,2,2,4,0,0,1,1,3,2,3,0,0,0,0,5,1,0,156,3,0,3.6,4,1,2,1
